FUOCHI MORENTI;MOORE BRIAN;NARRATIVA
LA PORTA DEGLI INFERI;MOORE VIVIANE;GIALLO
San Bassano e le sue chiese;Morandi - Tassini;Territorio cremonese/lombardo
ARACOELI;MORANTE ELSA;NARRATIVA
LA STORIA;MORANTE ELSA;NARRATIVA
MENZOGNA E SORTILEGIO;MORANTE ELSA;NARRATIVA
TRE STORIE DELLA PREISTORIA;MORAVIA;NARR. BAMBINI
1934;MORAVIA ALBERTO;NARRATIVA
SPID,IL RAGNO BALLERINO;MORAY WILLIAMS;NARR. BAMBINI
HANNO AMMAZZATO LA MARININ;MORBELLI NADIA;NARRATIVA
I giardini vaticani;Morello - Piazzoni;Geografia
Pellegrini alla tomba di Pietro;Morello Giovanni;Storia dell'arte
…E VENNE CHIAMATA DUE CUORI;MORGAN MARLO;NARRATIVA
NOLTEN IL PITTORE;MORIKE;CLASSICI
SPIDER;MORLEY MICHAEL;THRILLER
LA TORRE DI BABELE;MORLINI RICCARDO;POESIE
I Tudor;Morris Christopher;Personaggi storici
AMATISSIMA ;MORRISON TONI;NARRATIVA
IL DONO;MORRISON TONI;NARRATIVA
SCAPPA BOUC SCAPPA;MORRONE;NARR. RAGAZZI
TRE TAZZE DI TE;MORTENSO GREG;NARRATIVA
IL GIARDINO DEI SEGRETI;MORTON KATE;NARRATIVA ROSA
RITORNO A RIVERTON MANOR;MORTON KATE;NARRATIVA
UNA LONTANA FOLLIA;MORTON KATE;NARRATIVA ROSA
50/50 KILLER;MOSBY STEVE;THRILLER
IL PROFANATORE DI BIBLIOTECHE PROIBITE;MOSCA DAVIDE;NARRATIVA
IL RAGAZZO CHE ENTRO' DALLA FINESTRA E SI INFILO' NEL MIO LETTO;MOSELEY KIRSTY;NARRATIVA ROSA
L'OTTAVO ARCANO;MOSSE KATE;THRILLER
IO PRIMA DI TE;MOYES JOJO;NARRATIVA ROSA
DOPO DI TE;MOYES YOYO;NARRATIVA ROSA
PARLAMI D'AMORE;MUCCINO SILVIO VANGELISTA CARLA;NARRATIVA
VENDUTE;MUHSEN ZANA;NARRATIVA
CHI TI CREDI DI ESSERE?;MUNRO ALICE;NARRATIVA
MUSICA PER UN AMORE PROIBITO;MUNZER HANNI;NARRATIVA ROSA
TAJ;MURARI T.N.;NARRATIVA
SCENE DI VITA DELLA BOHEME;MURGER;CLASSICI
ACCABADORA;MURGIA MICHELA;NARRATIVA
CENTRAL PARK;MUSSO GUILLAUME;NARRATIVA
CHI AMA TORNA SEMPRE INDIETRO;MUSSO GUILLAUME;NARRATIVA ROSA
L'UOMO CHE CREDEVA DI NON AVERE PIU'TEMPO;MUSSO GUILLAUME;NARRATIVA ROSA
PERCHE' L'AMORE QUALCHE VOLTA FA PAURA;MUSSO GUILLAUME;NARRATIVA
UNA CASA DI PETALI ROSSI;NAIR KAMALA;NARRATIVA
LA COMPAGNIA DELLA PIOGGIA;NANETTI ANGELA;NARR. BAMBINI
CIVILTA' DELLA MAGNA GRECIA;NAPOLI MARIO;STORIA
IL PITTORE DI INSEGNE;NARAYAN R.K.;NARRATIVA
LE GROTTE DI TULSA;NARDELLI LUCIANO;NARR. RAGAZZI
TEO;NATH;NARR. BAMBINI
QUELLA SPORCA DOZZINA;NATHANSON E.M.;NARRATIVA
COCCODRILLI A COLAZIONE;NAVA EMANUELA;NARR. RAGAZZI
LA BIBBIA D'ARGILLA;NAVARRO JULIA;NARRATIVA
LA FRATELLANZA DELLA SACRA SINDONE;NAVARRO JULIA;NARRATIVA
SPECIE MORTALE;NAVARRO YVONNE;NARRATIVA
IL SEGRETO DELLA DONNA GIAPPONESE;NEELY RICHARD;IL GIALLO - C
L'INCUBO DI PLASTICA;NEELY RICHARD;GIALLO
ALCE NERO PARLA;NEIHARDT JOHN;NARRATIVA
IL PROFUMO DEL TE E DELLAMORE;NEILL FIONA;NARRATIVA ROSA
MAMME SULL'ORLO DI UNA CRISI DI NERVI;NEILL FIONA;NARRATIVA
DOMANI E' UN ALTRO CIELO;NELSON SPIELMAN LORI;NARRATIVA
UCCELLI ESOTICI;NEMO;NARR. BAMBINI
TRENTINO DA FIABA;NERI MAURO;STORIA
TRENTINO DA LEGGENDA;NERI MAURO;STORIA
TRENTINODA MISTERO;NERI MAURO;STORIA
I RACCONTI DI MALA STRANA;NERUDA JAN;NARRATIVA
IL CACCIATORE DI TESTE;NESBO JO;THRILLER
IL PETTIROSSO;NESBO JO;NARRATIVA
IL PIPISTRELLO;NESBO JO;THRILLER
LA STELLA DEL DIAVOLO;NESBO JO;THRILLER
LO SPETTRO;NESBO JO;THRILLER
POLIZIA;NESBO JO;THRILLER
SANGUE E NEVE;NESBO JO;THRILLER
SCARAFAGGI;NESBO JO;THRILLER
SETE;NESBO JO;THRILLER
IL COMMISSARIO E IL SILENZIO;NESSER HAKAN;THRILLER
LA RETE A MAGLIE LARGHE;NESSER HAKAN;THRILLER
IL GRANDE LIBRO DELLE ESPLORAZIONI;NEWBY ERIC;Geografia
UN GIORNO;NICHOLLS DAVID;NARRATIVA
MILAGRO;NICHOLS JOHN;NARRATIVA
SPORCA NOTTE A LONDRA;NICODEME &LEFEVRE;NARR. RAGAZZI
QUINTO, NON AMMAZZARE;NIELSEN HELEN;GIALLO
LE CONFESSIONI D'UN ITALIANO;NIEVO;CLASSICI
LE CONFESSIONI D'UN ITALIANO;NIEVO;CLASSICI
I DANNATI NON MUOIONO;NISBET JIM;THRILLER
SALON KITTY;NORDEN PETER;STORIA
ARMA LETALE;NORST JOEL;NARRATIVA
LE CATILINARIE;NOTHOMB AMELIE;NARRATIVA
ALLISON CORRE AL BUIO;O' CONNELL CAROL;THRILLER
AMANDA E' MORTA NEL PARCO;O' CONNELL CAROL;THRILLER
IL VOLO DELL' ANGELO DI PIETRA;O' CONNELL CAROL;THRILLER
LA BAMBINA DAGLI OCCHI DI GHIAC…;O' CONNELL CAROL;THRILLER
LA GIURIA DEVE MORIRE;O' CONNELL CAROL;THRILLER
LA STRADA DELLE ANIME PERSE;O' CONNELL CAROL;THRILLER
LOUISE SPARI' DI NOTTE;O' CONNELL CAROL;THRILLER
SUSAN A FACCIA IN GIU' NELLA NEVE;O' CONNELL CAROL;THRILLER
LA DONNA DEL FANGO;OATES JOYCE CAROL;NARRATIVA
LA FIGLIA DELLO STRANIERO;OATES JOYCE CAROL;NARRATIVA
COSTA SOTTOVENTO;O'BRIAN;NARRATIVA
VERRA' LA VITA E AVRA' I TUOI OCCHI;OCKAYOVA JARMILA;NARRATIVA ROSA
RISVEGLIO A PARIGI;OGGERO MARGHERITA;NARRATIVA
Navigare in Lombardia;Ogliari;Territorio cremonese/lombardo
IL PONTE DELLA MORTE;OLIANI GIANCARLO;NARRATIVA
PROHIBITA IMAGO;OLIVASTRI VALENTINA;NARRATIVA
IL CASO KODRA;OLIVIERI RENATO;I CLASSICI DEL GIALLO
MALEDETTO FERRAGOSTO;OLIVIERI RENATO;NARRATIVA
IL CORAGGIO DELLA FARFALLA;OLLAGNIER VIRGINIE;NARRATIVA ROSA
ILIADE;OMERO;CLASSICI
ODISSEA;OMERO;CLASSICI
LA TAVERNA DELDOGE LOREDAN;ONGARO ALBERTO;NARRATIVA
ANCORA UN TANGO;ORTEGA ELSA;NARRATIVA ROSA
STORIE DELLA STORIA DEL MONDO;ORVIETO;NARR. RAGAZZI
LA STRADA DELLE SPEZIE;OSBORNE FRANCES;NARRATIVA ROSA
DEMOLITION MAN;OSBORNE RICHARD;NARRATIVA
ANCHE IL PIU' F.-LA FIDANZATA P.;OSTROVSKIJ;CLASSICI
NEL NOME DEL MALE;OSWALD JAMES;THRILLER
I DUE AMORI;OTTIERI OTTIERO;NARRATIVA
STORIA DI BEN;OYLER CHRIS;NARRATIVA
NON DIRE NOTTE;OZ AMOS;NARRATIVA
L'ODORE DEL TUO RESPIRO;P. MELISSA;NARRATIVA ROSA
LA FATTORIA DEI MALFATTORI;PAASILINNA ARTO;NARRATIVA
LA PRIMA MOGLIE E ALTRE CIANFRUSAGLIE;PAASILINNA ARTO;NARRATIVA
LE DIECI DONNE DEL CAVALIERE;PAASILINNA ARTO;NARRATIVA
PRIGIONIERI DEL PARADISO;PAASILINNA ARTO;NARRATIVA
PROFESSIONE ANGELO CUSTODE;PAASILINNA ARTO;NARRATIVA
Sicurezza sociale nel Carnaro - prima e con Gabriele D'Annunio - vol. I;Pace Enzo;STORIA
Sicurezza sociale nel Carnaro - prima e con Gabriele D'Annunio - vol. II;Pace Enzo;STORIA
LA LUCE DELLA SCOPERTA;PACKER;NARRATIVA
TOTTOI;PADOAN GIANNI;NARR. RAGAZZI
SEI GRANDE GESU';PAGAZZI STEFANO;NARR. BAMBINI
GUIDA AI MUSEI;Pagliari Francesco;Storia dell'arte
WONDER;PALACIO R.J.;NARRATIVA
SORELLE MATERASSI;PALAZZESCHI ALDO;NARRATIVA
IL BACIO DELLA MORTE;PALAZZESI MARTA;NARRATIVA
TI PORTERO' NEL SANGUE;PALAZZOLO CHIARA;NARRATIVA
IL PITTORE CHE VISSE DUE VOLTE;PALING CHRIS;THRILLER
MISURE ESTREME;PALMER MICHAEL;THRILLER
LA CITTA' PERDUTA DEI TEMPLARI;PALOV C.M.;NARRATIVA
UN BALLO ANCORA;PANCOL KATHERINE;NARRATIVA ROSA
Sagume;Pandini Giancarlo;Territorio cremonese/lombardo
I TRE INVERNI DELLA PAURA;PANSA;NARRATIVA
CARTA STRACCIA;PANSA GIAMPAOLO;NARRATIVA
IL ROMPISCATOLE;PANSA GIAMPAOLO;NARRATIVA
LA DESTRA SIAMO NOI;PANSA GIAMPAOLO;NARRATIVA
LA GRANDE BUGIA;PANSA GIAMPAOLO;NARRATIVA
LA GUERRA SPORCA DEI PARTIGIANI E DEI FASCISTI;PANSA GIAMPAOLO;NARRATIVA
LA REPUBBLICA DI BARBAPAPA';PANSA GIAMPAOLO;NARRATIVA
LO SFASCIO;PANSA GIAMPAOLO;NARRATIVA
POCO O NIENTE;PANSA GIAMPAOLO;NARRATIVA
ELDEST;PAOLINI CHRISTOPHER;NARRATIVA
IL RACCONTO DEL VAJONT;PAOLINI-VACIS;NARRATIVA
LA PAROLA AGLI AGUZZINI;PAPPALETTERA L. V.;NARRATIVA
ADLER ALFRED;PARENTI FRANCESCO;PSILOLOGIA
OPERE;PARINI;CLASSICI
Poesie e prose;Parini Giuseppe;CLASSICI
ACQUE NERE;PARKER JEFFERSON T.;IL GIALLO - A
GIOCO SPORCO;PARKER ROBERT B.;GIALLO
UN PIANO PERFETTO;PARSON;THRILLER
PENSIERI LE PROVINCIALI;PASCAL;CLASSICI
TITANIC OLTRE LA MALEDIZIONE;PASCAL D. M.;NARRATIVA
POESIE E PROSE SCELTE;PASCOLI;CLASSICI
VENTI CORPI NELLA NEVE;PASINI GIULIANO;THRILLER
LA QUALITA' DEI SENTIMENTI;PASINI WILLY;PSILOLOGIA
UNA VITA VIOLENTA;PASOLINI;CLASSICI
IL DOTTOR ZIVAGO;PASTERNAK BORIS;NARRATIVA
CACCIA AL TESORO BOSCO VER.;PATERSON;NARR. BAMBINI
LA GRANDE REGATA DI BOSCO;PATERSON;NARR. BAMBINI
RAPIMENTO A BOSCOVERDE;PATERSON;NARR. BAMBINI
RAPINA A BOSCO VERDE;PATERSON;NARR. BAMBINI
BANDITI E MARIONETTE;PATERSON KATHERINE;NARR. RAGAZZI
COME UNA TEMPESTA;PATTERSON JAMES;THRILLER
HONEYMOON;PATTERSON JAMES;NARRATIVA
IL CASO BLUELADY;PATTERSON JAMES;THRILLER
IL GIOCO DELLA DONNOLA;PATTERSON JAMES;NARRATIVA
IL RITORNO DEL KILLER;PATTERSON JAMES;THRILLER
JACK & JILL;PATTERSON JAMES;THRILLER
LA TANA DEL LUPO;PATTERSON JAMES;THRILLER
LE DONNE DEL CLUB OMICIDI;PATTERSON JAMES;NARRATIVA
L'ISTINTO DEL PREDATORE;PATTERSON JAMES;NARRATIVA
MASTERMIND;PATTERSON JAMES;THRILLER
MAXIMUM RIDE:L'ESPERIMENTO ANGEL;PATTERSON JAMES;THRILLER
PRIMO A MORIRE;PATTERSON JAMES;THRILLER
QUALCUNO MORIRA';PATTERSON JAMES;THRILLER
QUANDO SOFFIA IL VENTO;PATTERSON JAMES;NARRATIVA
RICORDA MAGGIE ROSE;PATTERSON JAMES;NARRATIVA
TERZO GRADO;PATTERSON JAMES;THRILLER
UCCIDETE ALEX CROSS;PATTERSON JAMES;THRILLER
ULTIMO AVVERTIMENTO;PATTERSON JAMES;THRILLER
I CINQUANTANOVE GIORNI;PATTERSON RICHARD NORTH;THRILLER
TUTTA LA VERITA';PATTERSON RICHARD NORTH;NARRATIVA
IL SILENZIO DEL TESTIMONE;PATTERSONRICHARD NORTH;NARRATIVA
L' OMBRA DELLA GIADA;PATTISON ELIOT;NARRATIVA
LA BELLA ESTATE;PAVESE CESARE;NARRATIVA
LA CASA SULLA COLLINA;PAVESE CESARE;NARRATIVA
LA LUNA E I FALO';PAVESE CESARE;NARRATIVA
PRIMA CHE IL GALLO CANTI;PAVESE CESARE;NARRATIVA
IL GIARDINO DI MEZZANOTTE;PEARCE;NARR. RAGAZZI
ALTA MAREA PER UN DELITTO;PEARCE PHILIPPA;GIALLI VARI
SENZA GUARDARSI INDIETRO;PEARSE LESLEY;NARRATIVA ROSA
I RAGAZZI DI VILLA EMMA;PEDERIALI GIUSEPPE;NARR. RAGAZZI
L'Istituto Ospedaliero di Sospiro - 1988;Pedretti Carlo;Territorio cremonese/lombardo
O.P.SS.REDENTORE DI CASTELVERDE;PEDRETTI CARLO;STORIA
SILVESTRO VOLTA;PEDRETTI CARLO;RELIGIONE
LA NOSTRA GIOVENTU'-IL DENARO;PEGUY;CLASSICI
STRADE DI SANGUE;PELECANOS;THRILLER
VENDETTA;PELECANOS;THRILLER
ANGELI NERI;PELECANOS GEORGE;THRILLER
IL GIARDINIERE NOTTURNO;PELECANOS GEORGE;THRILLER
G.B.BOUDARD STATUARIO FRANCESE ALLA REAL CORTE DI PARMA;PELLEGRI MARCO;Storia dell'arte
LE MIE PRIGIONI;PELLICO SILVIO;CLASSICI
Prose e poesie;Pellico Silvio;CLASSICI
LE AVVENTURE DI UN ORSETTO;PENN;NARR. BAMBINI
STRANEZZE 1957-1976;PENNA SANDRO;NARRATIVA
DIARIO DI SCUOLA;PENNAC DANIEL;NARRATIVA
IL PARADISO DEGLI ORCHI;PENNAC DANIEL;NARRATIVA
LA FATA CARABINA;PENNAC DANIEL;NARR. RAGAZZI
L'OCCHIO DEL LUPO;PENNAC DANIEL;NARR. RAGAZZI
CANALE MUSSOLINI;PENNACCHI ANTONIO;NARRATIVA
UNO SCONOSCIUTO TUTTO GIALLO;PENTECOST HUGH;GIALLO
NATALE A MYSTERIOUS BOOKSHOP;PENZLER OTTO;GIALLO
MARILYN CONFIDENZIALE;PEPITONE LENA STADIEM WILLIAM;NARRATIVA
La battaglia di Agnadello e i morti della vittoria;Perego Giancarlo;Territorio cremonese/lombardo
IL TANGO DELLA VECCHIA GUARDIA;PEREZ-REVERTE ARTURO;NARRATIVA
LA TAVOLA FIAMMINGA;PEREZ-REVERTE ARTURO;NARRATIVA
Museo Civivo di Remedello;Perini Mino;Territorio cremonese/lombardo
UNA PICCOLA STORIA IGNOBILE;PERISSINOTTO ALESSANDRO;THRILLER
I RACCONTI DELLE FATE;PERRAULT CHARLES;NARR. RAGAZZI
KENNEDY;PERRET GEOFFREY;BIOGRAFIE
CIVILTA' ANTICHE;PERRUDIN F.;NARR. BAMBINI
IL MANIERO;PERRY ANNE;I CLASSICI DEL GIALLO
IL PREZZO DELLA COLPA;PERRY ANNE;IL GIALLO - C
L' ARCO DEI TRADITORI;PERRY ANNE;IL GIALLO - C
ANATOMIA DI UN'INDAGINE;PERSSON LEIF GW;THRILLER
UCCIDETE IL DRAGO;PERSSON LEIF GW;THRILLER
GIUSEPPE MAZZINI;PERTICI ROBERTO;CLASSICI
MARIA JOSE';PETACCO ARRIGO;BIOGRAFIE
IL ROSETO ARDENTE;PETERS ELLIS;NARRATIVA
MISTERO DOPPIO;PETERS ELLIS;NARRATIVA
UN BRINDISI CON L' ASSASSINO;PETERS ELLIS;GIALLO
IL TATO;PETERSON HOLLY ;NARRATIVA ROSA
CANZONIERE;PETRARCA;CLASSICI
OPERE;PETRARCA;CLASSICI
A L'ALFABETISTA;PETTERSON TORSTEN;THRILLER
L'OMBRA DI ME STESSO;PHILLIPS MIKE;NARRATIVA
GUARISCI IL TUO KARMA;PHILLIPS RICK;SPIRITUALITA'
FATE DEL MONDO INCANTATO;PIANIGIANI ALESSANDRA;NARR. BAMBINI
GNOMI DEL BOSCO;PIANIGIANI ALESSANDRA;NARR. BAMBINI
Guerra aerea;Piekalkiewicz;STORIA
IL GATTO CON GLI STIVALI;PIERRAULT;NARR. BAMBINI
AUTORITRATTO;PILCHER ROSAMUNDE;NARRATIVA ROSA
FIORI NELLA PIOGGIA;PILCHER ROSAMUNDE;NARRATIVA ROSA 
I CERCATORI DI CONCHIGLIE;PILCHER ROSAMUNDE;NARRATIVA ROSA
I GIORNI DELL'ESTATE;PILCHER ROSAMUNDE;NARRATIVA ROSA
IL GIORNO DELLA TEMPESTA;PILCHER ROSAMUNDE;NARRATIVA ROSA
LA CAMERA AZZURRA;PILCHER ROSAMUNDE;NARRATIVA ROSA
LA CASA VUOTA;PILCHER ROSAMUNDE;NARRATIVA ROSA
LA TIGRE CHE DORME;PILCHER ROSAMUNDE;NARRATIVA ROSA 
LE BIANCHE DUNE DELLA CORNOVAGLIA;PILCHER ROSAMUNDE;NARRATIVA ROSA
NEVE D'APRILE;PILCHER ROSAMUNDE;NARRATIVA ROSA
PROFUMO DI TIMO;PILCHER ROSAMUNDE;NARRATIVA ROSA
RITORNO A CASA;PILCHER ROSAMUNDE;NARRATIVA ROSA 
SOLSTIZIO D'INVERNO;PILCHER ROSAMUNDE;NARRATIVA ROSA
SOTTO IL SEGNO DEI GEMELLI;PILCHER ROSAMUNDE;NARRATIVA ROSA 
VOCI D'ESTATE ;PILCHER ROSAMUNDE;NARRATIVA ROSA
UN AMICO PER DRAGONE;PILKEY DAV;NARR. BAMBINI
La Cicuta e la Croce;Pincherle Mario;STORIA
L'ISTINTO DEL LINGUAGGIO;PINKER STEVEN;PSILOLOGIA
IL PESO DEI RICORDI;PINKFORD LEONA;NARRATIVA ROSA
IL SEGRETO DELLA ROSA BIANCA;PINTOFF STEFANIE;GIALLO
CON LE PEGGIORI INTENZIONI;PIPERNO ALESSANDRO;NARRATIVA
LA TARTARUGA;PIQUEMAL MICHEL;NARR. BAMBINI
I VECCHI E I GIOVANI;PIRANDELLO LUIGI;NARRATIVA
IL FU MATTIA PASCAL;PIRANDELLO LUIGI;NARRATIVA
IN SILENZIO;PIRANDELLO LUIGI;NARRATIVA
QUESTA SERA SI RECITA ……..;PIRANDELLO LUIGI;NARRATIVA
UNO,NESSUNO E CENTOMILA;PIRANDELLO LUIGI;NARRATIVA
PACCHIO STORIA ESTIVA DI UN UOMO E DI UN CANE;PISTILLI CARLO;NARRATIVA
LA CASA DI CAMPAGNA;PITTMAN JOSEPH;NARRATIVA ROSA 
CLOROFILLA DAL CIELO BLU;PITZORNO BIANCA;NARR. RAGAZZI
DIANA, CUPIDO E IL COMMENDATORE;PITZORNO BIANCA;NARR. RAGAZZI
LA GATTA SONNAMBULA;PIUMINI& CAVIEZEL;NARR. BAMBINI
LA MIA KASBAH;PIVANO FERNANDA;NARRATIVA
L'ULTIMO SOPRAVVISSUTO;PIVNIK SAM;NARRATIVA
Gerardo da Cremona nella tradizione amanuense e tipografica;Pizzamiglio P.;Territorio cremonese/lombardo
3 GRANDI STORIE D'AMORE DELL' 800;PIZZIOLO EMANUELA;NARRATIVA ROSA
I TESORI DEL TEMPO;PLAIN BELVA;NARRATIVA ROSA 
IL SILENZIO DI UNA DONNA;PLAIN BELVA;NARRATIVA ROSA
LA SAGA DEI FARREL;PLAIN BELVA;NARRATIVA ROSA
L'ALBA DI UN NUOVO GIORNO;PLAIN BELVA;NARRATIVA ROSA
PIU'FORTE DEL TEMPO;PLAIN BELVA;NARRATIVA ROSA
UNA FINESTRA SUL DOMANI ;PLAIN BELVA ;NARRATIVA ROSA
APOLOGIA DI SOCRATE.CRITONE;PLATONE;FILOSOFIA
IL SECOLO DI PERICLE;PLUTARCO;CLASSICI
Le vite parallele - I;Plutarco;CLASSICI
Le vite parallele - II;Plutarco;CLASSICI
Le vite parallele - III;Plutarco;CLASSICI
Le vite parallele - VI;Plutarco;CLASSICI
VITE DEI GRANDI GRECI;PLUTARCO;CLASSICI
RACCONTI       ;POE;CLASSICI
GORDON PYM - GLI ASSASSINI DE;POE EDGAR ALLAN;CLASSICI
RACCONTI ;POE EDGAR ALLAN;CLASSICI
GRANDI MISTERI DELLA STORIA;POLIDORO MASSIMO;NARRATIVA
IL MILIONE;POLO MARCO;CLASSICI
IL MILIONE;POLO MARCO;NARRATIVA
MILIONE;POLO MARCO;CLASSICI
NEMMENO IMORTI PARLANO;POLO MAX;NARRATIVA
TOPOMOSTRO;POLUZZI FABRIZIA;NARR. BAMBINI
REINCARNAZIONE ALLA SCOPERTA DELLE VITE PASSATE;POMPAS MANUELA;SPIRITUALITA'
NATI DUE VOLTE;PONTIGGIA GIUSEPPE;NARRATIVA
UNA GARDENIA PER IL BOIA;POPKIN ZELDA;GIALLO
CATTIVA MAESTRA TELEVISIONE;POPPER-CONDRY;PSILOLOGIA
Gli slavi;Portal Roger;STORIA
POLLYANNA;PORTER E. H.;NARR. RAGAZZI
POLLYANNA CRESCE;PORTER E. H.;NARR. RAGAZZI
IL GIORNO DEL TRADIMENTO;PORTER HENRY;IL GIALLO - A
LE ASSAGGIATRICI;POSTORINO ROSSELLA;NARRATIVA ROSA
PIEDI D'ARGILLA;PRATCHETT TERRY;NARRATIVA
NEL MONDO DEGLI ANIMALI;PRATESI FULCO-ISABELLA;NARR. RAGAZZI
FIGLI DI NESSUNO;PRATI GIUSEPPE;STORIA
Volongo nei tempi intorno alla nostra nascita;Premi - Susta;Territorio cremonese/lombardo
UN IMPREVISTO CHIAMATO AMORE;PREMOLI ANNA;NARRATIVA ROSA
LA CONQUISTA DEL MESSICO;PRESCOTT;CLASSICI
LA CONQUISTA DEL MESSICO;PRESCOTT;CLASSICI
UCCIDETE ROMMEL;PRESSFIELD STEVEN;NARRATIVA
MAREA;PRESTON CHILD;NARRATIVA
SOTTO COPERTURA;PRESTON CHILD;NARRATIVA
ERESIA;PRESTON DOUGLAS;THRILLER
LA RUOTA NEL BUIO;PRESTON DOUGLAS;NARRATIVA
IL SOTTERRANEO DEI VIVI;PRESTON DOUGLAS CHILD LINCOLN;THRILLER
MOUNT DRAGON;PRESTON-CHILD;THRILLER
RELIQUARY;PRESTON-CHILD;NARRATIVA
IL PICCOLO FANTASMA;PREUSSLER;NARR. RAGAZZI
IL MULINO DEI DODICI CORVI;PREUSSLER OTFRIED;NARRATIVA
LA PREMONIZIONE E IL NOSTRO DESTINO;PRIEUR JEAN;SPIRITUALITA'
TERRE BASSE;PRISCO MICHELE;NARRATIVA
Guida illustrata di Pizzighettone;Proloco Pizzighettone;Territorio cremonese/lombardo
LA NOTTE E NIENTE ALTRO;PRONZINI BILL;IL GIALLO - C
TRADITORI;PRONZINI BILL;GIALLO
CACCIA AL MOSTRO;PRONZINI-MALZBERG;GIALLO
I ciottoli nei greti fluviali cremonesi;Provincia di Cremona;Territorio cremonese/lombardo
I fontanili e i bodri in provincia di Cremona;Provincia di Cremona;Territorio cremonese/lombardo
Il fiume e il suo ambiente;Provincia di Cremona;Territorio cremonese/lombardo
La geomorfologia della Provincia di Cremona;Provincia di Cremona;Territorio cremonese/lombardo
La vegetazione in provincia di Cremona;Provincia di Cremona;Territorio cremonese/lombardo
Natura e ambiente nella Provincia di Cremona dall'VIII al XIX secolo;Provincia di Cremona;Territorio cremonese/lombardo
Opere di artisti cremonesi;Provincia di Cremona;Territorio cremonese/lombardo
Siepi;Provincia di Cremona;Dialetto
Toponomastica Casalmorano;Provincia di Cremona;Territorio cremonese/lombardo
IL LIBRAIO DI PARIGI;PRYOR MARK;THRILLER
L'ARMADIO DEI VESTITI DIMENTICATI;PULKKINEN RIIKKA;NARRATIVA ROSA
LA BUSSOLA D'ORO;PULLMAN PHILIP;NARR. RAGAZZI
LA FIGLIA DEL CAPITANO;PUSKIN;CLASSICI
LA FIGLIA DEL CAPITANO;PUSKIN;CLASSICI
I FOLLI MUOIONO;PUZO MARIO;NARRATIVA
IL PADRINO;PUZO MARIO;NARRATIVA
IL SICILIANO;PUZO MARIO;NARRATIVA
MAMMA LUCIA;PUZO MARIO;NARRATIVA
BENTORNATO,ELLERY;QUEEN ELLERY;GIALLO
COLPO DI GRAZIA;QUEEN ELLERY;I CLASSICI DEL GIALLO - B
COMPLIMENTI MR QUEEN;QUEEN ELLERY;GIALLO
I DENTI DEL DRAGO;QUEEN ELLERY;GIALLO
LA CASA DELLA METAMORFOSI;QUEEN ELLERY;I CLASSICI DEL GIALLO - A
L'ASSASSINO E' TRA NOI;QUEEN ELLERY;GIALLO
LE FALENE ASSASSINATE;QUEEN ELLERY;GIALLO
LE LETTERE SCARLATTE;QUEEN ELLERY;I CLASSICI DEL GIALLO - B
UN PAIO DI SCARPE;QUEEN ELLERY;GIALLO
UNO STUDIO IN NERO;QUEEN ELLERY;GIALLO
REAZIONI PERICOLOSE;QUEEN-CHASE-CHILD;GIALLO
VIAGGI NELL'INCUBO;QUEEN-WALLACE-CONAN;GIALLO
DETECTIVE E DETECTIVE;QUEEN-WOOLRICH-STOUT-CHRISTIE;GIALLO JUNIOR
AUDACIA;QUICK AMANDA;NARRATIVA ROSA
LA FENICE DEL BAJKAL;QUILICI FOLCO;NARRATIVA
L'ERRORE;QUINN TARA TAYLOR;NARRATIVA
GARGANTUA E PANTAGRUELE;RABALAIS;CLASSICI
GARGANTUA E PANTAGRUELE;RABALAIS;CLASSICI
LE PIEVI DEL PARMENSE;RABINOVICI CLARA;Storia dell'arte
IL REGNO DI CONAN;RACCASI MAURO;NARRATIVA
SANTA LUCIA TI VOGLIO BENE;RACCOLTA DI LETTERE;NARR. BAMBINI
ARMONIA D'AMORE SUL PENTAGRAMMA DEL CUORE;RACCOLTA POETICA;POESIE
ROBERT E L' UOMO INVISIBILE;RADSTROM NIKLAS;NARR. RAGAZZI
Chi ci governa (1986);Raineri Francesco;Politica
CENTO PICCOLE STANZE;RAMBALDI VICTOR;NARR. RAGAZZI
FINE PARTITA;RANKIN;NARRATIVA
CASI SEPOLTI;RANKIN IAN;THRILLER
ROBA DI NASI;RAPACCINI;NARR. BAMBINI
UNA FOLLE PASSIONE;RASH RON;NARRATIVA
IL BARONE MUNCHHAUSEN;RASPE-BURGER;CLASSICI
NON VOLARE VIA;RATTARO SARA;NARRATIVA ROSA
IL FONDACO NUDO;REA DOMENICO;NARRATIVA
IL BOSCO DEGLI ORRORI;RECTOR JOHN;THRILLER
IL GUARDIANO INVISIBILE;REDONDO DOLORES;THRILLER
DIECI GIORNI CHE SCONVOLSERO……;REED JOHN;CLASSICI
IL VIAGGIO DELLA STREGA BAMBINA;REES CELIA;NARRATIVA
ABYSS;REGAZZONI SIMONE;NARRATIVA
Guida ai Castelli della Lombardia;Regione Lombardia;Territorio cremonese/lombardo
La Lombardia - conoscere il territorio;Regione Lombardia;Territorio cremonese/lombardo
IMMAGINI DAL CIELO;REGIS GIULIANO;Geografia
Gli Ebrei in Ostiano;Regonini Giuseppe;Territorio cremonese/lombardo
LE REGOLE DELLA VENDETTA;REICH CHRISTOPHER;THRILLER
LE REGOLE DELL'INGANNO;REICH CHRISTOPHER;THRILLER
